timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-04-22T00:00:00.000Z";"2022-04-22T23:59:59.999Z";"2022-04-22T06:19:00.000Z";"2022-04-22T16:07:00.000Z";40525.8619182391;40777.7586436665;39315.4184114444;39740.3198538771;28011716744.78;755827581232.71;"2022-04-22T23:59:59.999Z"
"2022-04-21T00:00:00.000Z";"2022-04-21T23:59:59.999Z";"2022-04-21T13:38:00.000Z";"2022-04-21T22:37:00.000Z";41371.5150467923;42893.5802043813;40063.8286699322;40527.3640835385;35372786395.42;770762297842.52;"2022-04-21T23:59:59.999Z"
"2022-04-20T00:00:00.000Z";"2022-04-20T23:59:59.999Z";"2022-04-20T12:04:00.000Z";"2022-04-20T18:59:00.000Z";41501.7442424249;42126.3001302172;40961.0975519901;41374.3782012031;27819532341.16;786828424698.83;"2022-04-20T23:59:59.999Z"
"2022-04-19T00:00:00.000Z";"2022-04-19T23:59:59.999Z";"2022-04-19T15:13:00.000Z";"2022-04-19T07:19:00.000Z";40828.1742034359;41672.9617565645;40618.6341947153;41502.7504194207;25303206546.84;789227424712.82;"2022-04-19T23:59:59.999Z"
"2022-04-18T00:00:00.000Z";"2022-04-18T23:59:59.999Z";"2022-04-18T21:25:00.000Z";"2022-04-18T05:07:00.000Z";39721.2029153003;40986.3188298712;38696.1915182274;40826.2143856021;33705182071.98;776330593865.92;"2022-04-18T23:59:59.999Z"
"2022-04-17T00:00:00.000Z";"2022-04-17T23:59:59.999Z";"2022-04-17T13:46:00.000Z";"2022-04-17T23:49:00.000Z";40417.7762672216;40570.7277847157;39620.8936008984;39716.9542258357;19087633042.29;755201997822.58;"2022-04-17T23:59:59.999Z"
"2022-04-16T00:00:00.000Z";"2022-04-16T23:59:59.999Z";"2022-04-16T22:12:00.000Z";"2022-04-16T15:58:00.000Z";40552.3176941877;40633.6807054702;40078.4255045838;40424.4832933225;16833150693.09;768615440639.72;"2022-04-16T23:59:59.999Z"
"2022-04-15T00:00:00.000Z";"2022-04-15T23:59:59.999Z";"2022-04-15T14:52:00.000Z";"2022-04-15T00:47:00.000Z";39939.4039599383;40617.7208025642;39866.830396352;40553.4632718884;21756855752.62;771033872659.18;"2022-04-15T23:59:59.999Z"
"2022-04-14T00:00:00.000Z";"2022-04-14T23:59:59.999Z";"2022-04-14T02:01:00.000Z";"2022-04-14T19:04:00.000Z";41160.2191454054;41451.4801353359;39695.7444311675;39935.5169992135;24342001973.22;759245303310.83;"2022-04-14T23:59:59.999Z"
"2022-04-13T00:00:00.000Z";"2022-04-13T23:59:59.999Z";"2022-04-13T19:08:00.000Z";"2022-04-13T01:32:00.000Z";40123.5697619184;41430.0541551098;39712.7468117849;41166.7318122462;27691105227.77;782617115810.22;"2022-04-13T23:59:59.999Z"
"2022-04-12T00:00:00.000Z";"2022-04-12T23:59:59.999Z";"2022-04-12T13:01:00.000Z";"2022-04-12T02:37:00.000Z";39533.7133062411;40617.5860956274;39388.3274461799;40127.1820849288;30991500853.81;762819737793.6;"2022-04-12T23:59:59.999Z"
"2022-04-11T00:00:00.000Z";"2022-04-11T23:59:59.999Z";"2022-04-11T01:28:00.000Z";"2022-04-11T22:13:00.000Z";42201.0382303314;42424.5910371138;39373.0583284502;39521.9013265663;33949912165.86;751274786459.3;"2022-04-11T23:59:59.999Z"
"2022-04-10T00:00:00.000Z";"2022-04-10T23:59:59.999Z";"2022-04-10T20:15:00.000Z";"2022-04-10T22:53:00.000Z";42781.0904634136;43376.3806602516;42021.2068019349;42207.670963734;17654475582.4;802293412896.68;"2022-04-10T23:59:59.999Z"
"2022-04-09T00:00:00.000Z";"2022-04-09T23:59:59.999Z";"2022-04-09T23:58:00.000Z";"2022-04-09T03:07:00.000Z";42282.0793945954;42786.8178369303;42183.2539081478;42782.1353172936;16050772496.25;813175789801.6;"2022-04-09T23:59:59.999Z"
"2022-04-08T00:00:00.000Z";"2022-04-08T23:59:59.999Z";"2022-04-08T15:37:00.000Z";"2022-04-08T23:45:00.000Z";43505.136802651;43903.0195651663;42183.2871213171;42287.6635116808;27215995394.34;803736501494.4;"2022-04-08T23:59:59.999Z"
"2022-04-07T00:00:00.000Z";"2022-04-07T23:59:59.999Z";"2022-04-07T12:14:00.000Z";"2022-04-07T00:59:00.000Z";43207.4988703738;43860.6975585056;42899.9066089561;43503.8491661365;26101973106.2;826814841542.56;"2022-04-07T23:59:59.999Z"
"2022-04-06T00:00:00.000Z";"2022-04-06T23:59:59.999Z";"2022-04-06T00:00:00.000Z";"2022-04-06T23:58:00.000Z";45544.3556195233;45544.3556195233;43193.9540005006;43206.7376725735;39393395787.79;821131605926.81;"2022-04-06T23:59:59.999Z"
"2022-04-05T00:00:00.000Z";"2022-04-05T23:59:59.999Z";"2022-04-05T12:38:00.000Z";"2022-04-05T23:58:00.000Z";46624.5070754526;47106.1397405311;45544.8075061707;45555.9934041971;29640604054.7;865734982990.98;"2022-04-05T23:59:59.999Z"
"2022-04-04T00:00:00.000Z";"2022-04-04T23:59:59.999Z";"2022-04-04T23:35:00.000Z";"2022-04-04T18:11:00.000Z";46445.2716196297;46791.0890451554;45235.8153540203;46622.6744137452;32499785455.18;885964854050.1;"2022-04-04T23:59:59.999Z"
"2022-04-03T00:00:00.000Z";"2022-04-03T23:59:59.999Z";"2022-04-03T22:47:00.000Z";"2022-04-03T01:35:00.000Z";45859.1287006828;47313.4768544721;45634.1038004633;46453.5670763172;25414397610.22;882703992270.53;"2022-04-03T23:59:59.999Z"
"2022-04-02T00:00:00.000Z";"2022-04-02T23:59:59.999Z";"2022-04-02T00:58:00.000Z";"2022-04-02T18:13:00.000Z";46285.4980587704;47028.2807878879;45782.5130184345;45868.9491559204;29336594194.19;871556728552.73;"2022-04-02T23:59:59.999Z"
"2022-04-01T00:00:00.000Z";"2022-04-01T23:59:59.999Z";"2022-04-01T15:23:00.000Z";"2022-04-01T02:58:00.000Z";45554.1638120546;46616.2437719152;44403.1410093413;46281.6439814509;38162644286.97;879359612625.13;"2022-04-01T23:59:59.999Z"
"2022-03-31T00:00:00.000Z";"2022-03-31T23:59:59.999Z";"2022-03-31T13:07:00.000Z";"2022-03-31T23:49:00.000Z";47062.146561831;47512.0283138768;45390.5371483103;45538.6769223388;33327427106.32;865202119215.74;"2022-03-31T23:59:59.999Z"
"2022-03-30T00:00:00.000Z";"2022-03-30T23:59:59.999Z";"2022-03-30T18:16:00.000Z";"2022-03-30T01:52:00.000Z";47456.897029717;47655.1494297468;46746.2113689801;47062.6641669272;29333883961.6;894116777851.54;"2022-03-30T23:59:59.999Z"
"2022-03-29T00:00:00.000Z";"2022-03-29T23:59:59.999Z";"2022-03-29T12:22:00.000Z";"2022-03-29T00:00:00.000Z";47100.4385980769;48022.2888818255;47100.4385980769;47465.7298877113;31397059068.97;901733146417.05;"2022-03-29T23:59:59.999Z"
"2022-03-28T00:00:00.000Z";"2022-03-28T23:59:59.999Z";"2022-03-28T19:36:00.000Z";"2022-03-28T00:18:00.000Z";46821.8502469343;48086.8367491568;46690.2041337559;47128.0051622503;36362175703.48;895273041065.34;"2022-03-28T23:59:59.999Z"
"2022-03-27T00:00:00.000Z";"2022-03-27T23:59:59.999Z";"2022-03-27T23:56:00.000Z";"2022-03-27T13:02:00.000Z";44505.3571023706;46827.5461945489;44437.2936474072;46820.4934636771;28160889721.88;889385706663.3;"2022-03-27T23:59:59.999Z"
"2022-03-26T00:00:00.000Z";"2022-03-26T23:59:59.999Z";"2022-03-26T20:39:00.000Z";"2022-03-26T01:02:00.000Z";44349.8584333427;44735.9955961396;44166.2751431536;44500.8284155129;16950455994.89;845283757076.22;"2022-03-26T23:59:59.999Z"
"2022-03-25T00:00:00.000Z";"2022-03-25T23:59:59.999Z";"2022-03-25T14:07:00.000Z";"2022-03-25T08:13:00.000Z";43964.5462246384;44999.4930588116;43706.2860318396;44348.7309048344;30574413034.44;842351457245.02;"2022-03-25T23:59:59.999Z"
"2022-03-24T00:00:00.000Z";"2022-03-24T23:59:59.999Z";"2022-03-24T17:20:00.000Z";"2022-03-24T02:17:00.000Z";42886.6542168214;44131.854552052;42726.1625314375;43960.933058954;31042992291.34;834943671214.36;"2022-03-24T23:59:59.999Z"
"2022-03-23T00:00:00.000Z";"2022-03-23T23:59:59.999Z";"2022-03-23T23:58:00.000Z";"2022-03-23T05:16:00.000Z";42364.3780528832;42893.5066795671;41877.5094001254;42892.9574822428;25242943069.35;814620088888.69;"2022-03-23T23:59:59.999Z"
"2022-03-22T00:00:00.000Z";"2022-03-22T23:59:59.999Z";"2022-03-22T04:38:00.000Z";"2022-03-22T00:34:00.000Z";41074.1045184977;43124.7080693268;40948.2807435836;42358.8084254084;32004652375.66;804437952235.7;"2022-03-22T23:59:59.999Z"
"2022-03-21T00:00:00.000Z";"2022-03-21T23:59:59.999Z";"2022-03-21T13:45:00.000Z";"2022-03-21T02:41:00.000Z";41246.1328484777;41454.4104322975;40668.0416965467;41077.9979918038;24615543270.67;780074755650.18;"2022-03-21T23:59:59.999Z"
"2022-03-20T00:00:00.000Z";"2022-03-20T23:59:59.999Z";"2022-03-20T00:16:00.000Z";"2022-03-20T17:56:00.000Z";42191.4053121278;42241.164783313;41004.7595624682;41247.8234468342;20127946682.25;783260570383.75;"2022-03-20T23:59:59.999Z"
"2022-03-19T00:00:00.000Z";"2022-03-19T23:59:59.999Z";"2022-03-19T21:41:00.000Z";"2022-03-19T03:49:00.000Z";41794.6478339065;42316.5544604012;41602.6683804537;42190.6534617069;19664853187.34;801124017583.09;"2022-03-19T23:59:59.999Z"
"2022-03-18T00:00:00.000Z";"2022-03-18T23:59:59.999Z";"2022-03-18T20:04:00.000Z";"2022-03-18T11:32:00.000Z";40944.8416795343;42195.7447600357;40302.3980488072;41801.1544960935;34421564941.56;793688176484.02;"2022-03-18T23:59:59.999Z"
"2022-03-17T00:00:00.000Z";"2022-03-17T23:59:59.999Z";"2022-03-17T05:02:00.000Z";"2022-03-17T07:47:00.000Z";41140.8448157717;41287.5352036456;40662.8706009486;40951.3798755055;22009601092.64;777515183730.32;"2022-03-17T23:59:59.999Z"
"2022-03-16T00:00:00.000Z";"2022-03-16T23:59:59.999Z";"2022-03-16T02:19:00.000Z";"2022-03-16T04:25:00.000Z";39335.569403716;41465.4517139286;39022.3470871459;41143.9280403474;39616916192.41;781131586213.32;"2022-03-16T23:59:59.999Z"
"2022-03-15T00:00:00.000Z";"2022-03-15T23:59:59.999Z";"2022-03-15T20:04:00.000Z";"2022-03-15T07:19:00.000Z";39664.2500260637;39794.6302635978;38310.2125797126;39338.7854920324;23934000867.75;746821744421.1;"2022-03-15T23:59:59.999Z"
"2022-03-14T00:00:00.000Z";"2022-03-14T23:59:59.999Z";"2022-03-14T22:52:00.000Z";"2022-03-14T00:16:00.000Z";37846.3164396237;39742.5007223381;37680.7344675775;39666.7558189777;24322159070.49;753013859089.57;"2022-03-14T23:59:59.999Z"
"2022-03-13T00:00:00.000Z";"2022-03-13T23:59:59.999Z";"2022-03-13T04:08:00.000Z";"2022-03-13T23:04:00.000Z";38884.7248489191;39209.3504270127;37728.1443563354;37849.6627995273;17300745309.73;718481905385.96;"2022-03-13T23:59:59.999Z"
"2022-03-12T00:00:00.000Z";"2022-03-12T23:59:59.999Z";"2022-03-12T17:08:00.000Z";"2022-03-12T00:02:00.000Z";38794.4631888984;39308.5990610398;38772.5358786197;38904.0133980303;14616450657.2;738459914963.88;"2022-03-12T23:59:59.999Z"
"2022-03-11T00:00:00.000Z";"2022-03-11T23:59:59.999Z";"2022-03-11T12:35:00.000Z";"2022-03-11T03:01:00.000Z";39439.9695316149;40081.6792542572;38347.4331623984;38794.9731374789;26364890465.25;736353069777.4;"2022-03-11T23:59:59.999Z"
"2022-03-10T00:00:00.000Z";"2022-03-10T23:59:59.999Z";"2022-03-10T00:22:00.000Z";"2022-03-10T13:52:00.000Z";41974.0692381785;42004.7271518599;38832.941265025;39437.4597736288;31078064710.78;748513363763.29;"2022-03-10T23:59:59.999Z"
"2022-03-09T00:00:00.000Z";"2022-03-09T23:59:59.999Z";"2022-03-09T16:03:00.000Z";"2022-03-09T00:14:00.000Z";38742.8160804567;42465.6729111805;38706.0947800838;41982.9263548072;32284121034.04;796787661848.94;"2022-03-09T23:59:59.999Z"
"2022-03-08T00:00:00.000Z";"2022-03-08T23:59:59.999Z";"2022-03-08T18:19:00.000Z";"2022-03-08T00:13:00.000Z";38059.9042925389;39304.4428530725;37957.3865266001;38737.2684954927;25776583476.27;735156346354.69;"2022-03-08T23:59:59.999Z"
"2022-03-07T00:00:00.000Z";"2022-03-07T23:59:59.999Z";"2022-03-07T16:13:00.000Z";"2022-03-07T20:05:00.000Z";38429.3027830169;39430.2280590762;37260.2017138385;38062.040205582;28546143502.55;722305696827.83;"2022-03-07T23:59:59.999Z"
"2022-03-06T00:00:00.000Z";"2022-03-06T23:59:59.999Z";"2022-03-06T01:01:00.000Z";"2022-03-06T11:28:00.000Z";39404.1989243159;39640.1767511205;38211.6479622922;38419.9833773926;19745229901.83;729062407067.33;"2022-03-06T23:59:59.999Z"
"2022-03-05T00:00:00.000Z";"2022-03-05T23:59:59.999Z";"2022-03-05T20:55:00.000Z";"2022-03-05T01:04:00.000Z";39148.4497050197;39566.3361892208;38777.0364164827;39400.5841380401;16975917449.62;747638613405.07;"2022-03-05T23:59:59.999Z"
"2022-03-04T00:00:00.000Z";"2022-03-04T23:59:59.999Z";"2022-03-04T00:05:00.000Z";"2022-03-04T22:34:00.000Z";42458.1411201421;42479.6131422293;38805.8495430207;39137.6036387584;28516271426.66;742617908334.96;"2022-03-04T23:59:59.999Z"
"2022-03-03T00:00:00.000Z";"2022-03-03T23:59:59.999Z";"2022-03-03T00:58:00.000Z";"2022-03-03T21:07:00.000Z";43925.1950649516;44021.5783367152;41914.7490976182;42451.7895866188;24967782593.19;805466458784.89;"2022-03-03T23:59:59.999Z"
"2022-03-02T00:00:00.000Z";"2022-03-02T23:59:59.999Z";"2022-03-02T15:04:00.000Z";"2022-03-02T13:46:00.000Z";44357.6152449675;45077.5769494305;43432.8517789104;43924.1164380558;29183112629.72;833361543694.83;"2022-03-02T23:59:59.999Z"
"2022-03-01T00:00:00.000Z";"2022-03-01T23:59:59.999Z";"2022-03-01T13:07:00.000Z";"2022-03-01T03:19:00.000Z";43194.5042113042;44793.600448404;42952.5840528017;44354.6375073612;32479047644.8;841491170715.62;"2022-03-01T23:59:59.999Z"
"2022-02-28T00:00:00.000Z";"2022-02-28T23:59:59.999Z";"2022-02-28T22:40:00.000Z";"2022-02-28T00:59:00.000Z";37706.0012666457;43760.4570181679;37518.2146036468;43193.2340330233;35690014104.01;819414782676.49;"2022-02-28T23:59:59.999Z"
"2022-02-27T00:00:00.000Z";"2022-02-27T23:59:59.999Z";"2022-02-27T12:56:00.000Z";"2022-02-27T21:23:00.000Z";39098.6989112453;39778.9423729401;37268.9775170501;37709.7837534329;23450127611.88;715351995827.55;"2022-02-27T23:59:59.999Z"
"2022-02-26T00:00:00.000Z";"2022-02-26T23:59:59.999Z";"2022-02-26T00:44:00.000Z";"2022-02-26T09:16:00.000Z";39213.0837830814;40005.3487264337;38702.5337062365;39105.1478155514;17467554129.06;741789694058.87;"2022-02-26T23:59:59.999Z"
"2022-02-25T00:00:00.000Z";"2022-02-25T23:59:59.999Z";"2022-02-25T13:43:00.000Z";"2022-02-25T09:31:00.000Z";38333.7471448087;39630.3224166458;38111.3418879466;39214.2206250425;26545599158.94;743827806937.97;"2022-02-25T23:59:59.999Z"
"2022-02-24T00:00:00.000Z";"2022-02-24T23:59:59.999Z";"2022-02-24T20:20:00.000Z";"2022-02-24T05:47:00.000Z";37278.5650718651;38968.8412169006;34459.2177282867;38332.6098307004;46383802092.57;727072550320.3;"2022-02-24T23:59:59.999Z"
"2022-02-23T00:00:00.000Z";"2022-02-23T23:59:59.999Z";"2022-02-23T13:22:00.000Z";"2022-02-23T23:22:00.000Z";38285.2826142108;39122.3939045685;37201.8160136201;37296.5720003887;21849073843.24;707390766255.17;"2022-02-23T23:59:59.999Z"
"2022-02-22T00:00:00.000Z";"2022-02-22T23:59:59.999Z";"2022-02-22T23:52:00.000Z";"2022-02-22T03:19:00.000Z";37068.7714361995;38359.8536637991;36488.932255945;38286.0270879696;25493150449.85;726121533658.47;"2022-02-22T23:59:59.999Z"
"2022-02-21T00:00:00.000Z";"2022-02-21T23:59:59.999Z";"2022-02-21T05:32:00.000Z";"2022-02-21T22:07:00.000Z";38423.2098719156;39394.4358263489;36950.4757186119;37075.2793533757;29280402797.54;703124071471.97;"2022-02-21T23:59:59.999Z"
"2022-02-20T00:00:00.000Z";"2022-02-20T23:59:59.999Z";"2022-02-20T00:04:00.000Z";"2022-02-20T14:23:00.000Z";40118.1006214851;40119.8900620854;38112.813944195;38431.3781154647;18340576451.97;728812385562.03;"2022-02-20T23:59:59.999Z"
"2022-02-19T00:00:00.000Z";"2022-02-19T23:59:59.999Z";"2022-02-19T06:56:00.000Z";"2022-02-19T13:10:00.000Z";40026.0225060806;40418.8792151735;39713.0583287245;40122.1547656975;13736557862.99;760839429983.53;"2022-02-19T23:59:59.999Z"
"2022-02-18T00:00:00.000Z";"2022-02-18T23:59:59.999Z";"2022-02-18T09:53:00.000Z";"2022-02-18T16:07:00.000Z";40552.1325746996;40929.1532321168;39637.6186047582;40030.9755990885;23310007703.81;759074084513.82;"2022-02-18T23:59:59.999Z"
"2022-02-17T00:00:00.000Z";"2022-02-17T23:59:59.999Z";"2022-02-17T01:13:00.000Z";"2022-02-17T21:28:00.000Z";43937.0716182815;44132.97417692;40249.3730029574;40538.0128343685;26246662812.84;768654436206.64;"2022-02-17T23:59:59.999Z"
"2022-02-16T00:00:00.000Z";"2022-02-16T23:59:59.999Z";"2022-02-16T00:00:00.000Z";"2022-02-16T16:23:00.000Z";44578.2762069386;44578.2762069386;43456.6929350665;43961.8593882795;19792547656.71;833531932919.55;"2022-02-16T23:59:59.999Z"
"2022-02-15T00:00:00.000Z";"2022-02-15T23:59:59.999Z";"2022-02-15T23:49:00.000Z";"2022-02-15T00:52:00.000Z";42586.4646116209;44667.2169798202;42491.0337603845;44575.2033341441;22721659050.67;845117683686.87;"2022-02-15T23:59:59.999Z"
"2022-02-14T00:00:00.000Z";"2022-02-14T23:59:59.999Z";"2022-02-14T16:37:00.000Z";"2022-02-14T01:54:00.000Z";42157.3991531626;42775.7783215497;41681.9561131146;42586.9196860901;20827783011.84;807375855006.32;"2022-02-14T23:59:59.999Z"
"2022-02-13T00:00:00.000Z";"2022-02-13T23:59:59.999Z";"2022-02-13T15:46:00.000Z";"2022-02-13T18:55:00.000Z";42236.5664263282;42693.0528547568;41950.9417357075;42197.5153405276;14741589014.5;799950408997.29;"2022-02-13T23:59:59.999Z"
"2022-02-12T00:00:00.000Z";"2022-02-12T23:59:59.999Z";"2022-02-12T18:19:00.000Z";"2022-02-12T21:55:00.000Z";42412.300311475;42992.5515605498;41852.5727219579;42244.4699868886;18152390303.98;800797790300.71;"2022-02-12T23:59:59.999Z"
"2022-02-11T00:00:00.000Z";"2022-02-11T23:59:59.999Z";"2022-02-11T13:43:00.000Z";"2022-02-11T22:56:00.000Z";43571.1304633789;43810.8303834551;42114.5396429838;42407.9379380192;26954925781.36;803848273502.66;"2022-02-11T23:59:59.999Z"
"2022-02-10T00:00:00.000Z";"2022-02-10T23:59:59.999Z";"2022-02-10T17:19:00.000Z";"2022-02-10T14:19:00.000Z";44347.7988345238;45661.1731433747;43402.8082441073;43565.1121728445;32142048537.32;825745116529.95;"2022-02-10T23:59:59.999Z"
"2022-02-09T00:00:00.000Z";"2022-02-09T23:59:59.999Z";"2022-02-09T20:51:00.000Z";"2022-02-09T05:23:00.000Z";44096.7044920426;44727.799891548;43232.9671622586;44338.7977574167;23245887299.61;840369284541.11;"2022-02-09T23:59:59.999Z"
"2022-02-08T00:00:00.000Z";"2022-02-08T23:59:59.999Z";"2022-02-08T06:20:00.000Z";"2022-02-08T17:37:00.000Z";43854.6536157814;45293.8662442033;42807.8357379192;44118.4462597284;33079398868.46;836154543908.38;"2022-02-08T23:59:59.999Z"
"2022-02-07T00:00:00.000Z";"2022-02-07T23:59:59.999Z";"2022-02-07T19:46:00.000Z";"2022-02-07T00:50:00.000Z";42406.7813264058;44401.8635101809;41748.1553115415;43840.2865761055;28641855926.25;830838884165.06;"2022-02-07T23:59:59.999Z"
"2022-02-06T00:00:00.000Z";"2022-02-06T23:59:59.999Z";"2022-02-06T23:46:00.000Z";"2022-02-06T15:03:00.000Z";41441.1207903381;42500.7869325403;41244.9076349004;42412.4342359174;16142097333.9;803744511638.35;"2022-02-06T23:59:59.999Z"
"2022-02-05T00:00:00.000Z";"2022-02-05T23:59:59.999Z";"2022-02-05T15:41:00.000Z";"2022-02-05T17:17:00.000Z";41501.4805719368;41847.1632851494;41038.095856616;41441.1648206042;19652846214.68;785297889648;"2022-02-05T23:59:59.999Z"
"2022-02-04T00:00:00.000Z";"2022-02-04T23:59:59.999Z";"2022-02-04T23:56:00.000Z";"2022-02-04T01:49:00.000Z";37149.2641415061;41527.7855761899;37093.6295679956;41500.8753823114;29412210791.81;786396684547.64;"2022-02-04T23:59:59.999Z"
"2022-02-03T00:00:00.000Z";"2022-02-03T23:59:59.999Z";"2022-02-03T23:59:00.000Z";"2022-02-03T10:31:00.000Z";36944.8052390298;37154.6002446074;36375.5373396971;37154.6002446074;18591534769.08;704010232687.46;"2022-02-03T23:59:59.999Z"
"2022-02-02T00:00:00.000Z";"2022-02-02T23:59:59.999Z";"2022-02-02T00:23:00.000Z";"2022-02-02T21:52:00.000Z";38743.7134257246;38834.617830971;36832.7286672317;36952.9849327595;19155189415.69;700155817835.89;"2022-02-02T23:59:59.999Z"
"2022-02-01T00:00:00.000Z";"2022-02-01T23:59:59.999Z";"2022-02-01T17:04:00.000Z";"2022-02-01T10:19:00.000Z";38481.7653685119;39115.1322812921;38113.6630945423;38743.2725693698;20288500327.54;734039224254.88;"2022-02-01T23:59:59.999Z"
"2022-01-31T00:00:00.000Z";"2022-01-31T23:59:59.999Z";"2022-01-31T19:19:00.000Z";"2022-01-31T02:07:00.000Z";37920.2809909723;38647.2609829571;36733.5728745194;38483.126309273;20734730465.05;729073641687.68;"2022-01-31T23:59:59.999Z"
"2022-01-30T00:00:00.000Z";"2022-01-30T23:59:59.999Z";"2022-01-30T05:16:00.000Z";"2022-01-30T20:08:00.000Z";38151.9188233734;38266.3397953894;37437.7092090569;37917.60273361;14643548443.91;718325967803.39;"2022-01-30T23:59:59.999Z"
"2022-01-29T00:00:00.000Z";"2022-01-29T23:59:59.999Z";"2022-01-29T21:26:00.000Z";"2022-01-29T16:19:00.000Z";37780.7137862733;38576.2636449016;37406.4736874418;38138.1785657755;17194183074.9;722469136409.99;"2022-01-29T23:59:59.999Z"
"2022-01-28T00:00:00.000Z";"2022-01-28T23:59:59.999Z";"2022-01-28T21:52:00.000Z";"2022-01-28T12:52:00.000Z";37128.444198943;37952.8778358648;36211.1081986276;37784.3332640665;22238830522.98;715731622071.25;"2022-01-28T23:59:59.999Z"
"2022-01-27T00:00:00.000Z";"2022-01-27T23:59:59.999Z";"2022-01-27T23:58:00.000Z";"2022-01-27T21:13:00.000Z";36841.8806089473;37148.3222790892;35629.2798878753;37138.2343159536;25041426629.34;703456873492.62;"2022-01-27T23:59:59.999Z"
"2022-01-26T00:00:00.000Z";"2022-01-26T23:59:59.999Z";"2022-01-26T19:10:00.000Z";"2022-01-26T22:17:00.000Z";36950.5148286881;38825.4086928912;36374.9079053597;36852.122594586;31324598033.71;698006361955.82;"2022-01-26T23:59:59.999Z"
"2022-01-25T00:00:00.000Z";"2022-01-25T23:59:59.999Z";"2022-01-25T18:34:00.000Z";"2022-01-25T07:20:00.000Z";36654.8059244257;37444.5693479937;35779.4288038279;36954.0020136276;26428189593.82;699907393886.04;"2022-01-25T23:59:59.999Z"
"2022-01-24T00:00:00.000Z";"2022-01-24T23:59:59.999Z";"2022-01-24T20:59:00.000Z";"2022-01-24T11:07:00.000Z";36275.7329481249;37247.5213280799;33184.0595656615;36654.3291826876;41856658596.7;694196560316.9;"2022-01-24T23:59:59.999Z"
"2022-01-23T00:00:00.000Z";"2022-01-23T23:59:59.999Z";"2022-01-23T23:28:00.000Z";"2022-01-23T19:59:00.000Z";35047.3602896719;36433.3126565747;34784.9671633865;36276.8046943699;26017975950.79;687012848062.33;"2022-01-23T23:59:59.999Z"
"2022-01-22T00:00:00.000Z";"2022-01-22T23:59:59.999Z";"2022-01-22T00:50:00.000Z";"2022-01-22T10:14:00.000Z";36471.5899999248;36688.8108237871;34349.2491949516;35030.2517675959;39714385404.71;663374008017.03;"2022-01-22T23:59:59.999Z"
"2022-01-21T00:00:00.000Z";"2022-01-21T23:59:59.999Z";"2022-01-21T00:45:00.000Z";"2022-01-21T22:55:00.000Z";40699.6069839273;41060.5273749856;35791.4265480389;36457.3181001361;43011992031.18;690368973093.34;"2022-01-21T23:59:59.999Z"
"2022-01-20T00:00:00.000Z";"2022-01-20T23:59:59.999Z";"2022-01-20T16:07:00.000Z";"2022-01-20T23:58:00.000Z";41744.0280591734;43413.0239423642;40672.8238483266;40680.4199136003;20382033939.59;770304579439.02;"2022-01-20T23:59:59.999Z"
"2022-01-19T00:00:00.000Z";"2022-01-19T23:59:59.999Z";"2022-01-19T14:59:00.000Z";"2022-01-19T08:37:00.000Z";42374.0406120285;42478.3048443432;41242.9131156818;41744.3298424627;23091543257.9;790406427117.58;"2022-01-19T23:59:59.999Z"
"2022-01-18T00:00:00.000Z";"2022-01-18T23:59:59.999Z";"2022-01-18T22:50:00.000Z";"2022-01-18T14:37:00.000Z";42250.0731446126;42534.4039185478;41392.216698751;42375.6328430686;22417209226.95;802313747480.14;"2022-01-18T23:59:59.999Z"
"2022-01-17T00:00:00.000Z";"2022-01-17T23:59:59.999Z";"2022-01-17T00:09:00.000Z";"2022-01-17T22:18:00.000Z";43118.1201015099;43179.3911030298;41680.3215634165;42250.5493732401;21690904261.18;799910089279.2;"2022-01-17T23:59:59.999Z"
"2022-01-16T00:00:00.000Z";"2022-01-16T23:59:59.999Z";"2022-01-16T16:34:00.000Z";"2022-01-16T13:31:00.000Z";43172.0388946744;43436.8075003502;42691.0242340791;43113.8801137778;17902097844.6;816211499220.99;"2022-01-16T23:59:59.999Z"
"2022-01-15T00:00:00.000Z";"2022-01-15T23:59:59.999Z";"2022-01-15T20:33:00.000Z";"2022-01-15T12:54:00.000Z";43101.899610764;43724.6731845297;42669.0352201934;43177.3967900803;18371348297.75;817364571824.4;"2022-01-15T23:59:59.999Z"
"2022-01-14T00:00:00.000Z";"2022-01-14T23:59:59.999Z";"2022-01-14T21:58:00.000Z";"2022-01-14T12:15:00.000Z";42598.872888975;43346.6885657206;41982.6166524365;43099.6998283297;23577403398.89;815850639036.09;"2022-01-14T23:59:59.999Z"
"2022-01-13T00:00:00.000Z";"2022-01-13T23:59:59.999Z";"2022-01-13T14:41:00.000Z";"2022-01-13T20:13:00.000Z";43946.7417177351;44278.4232566127;42447.0441520643;42591.5722580306;47691135081.85;806189762638.47;"2022-01-13T23:59:59.999Z"
"2022-01-12T00:00:00.000Z";"2022-01-12T23:59:59.999Z";"2022-01-12T21:28:00.000Z";"2022-01-12T02:50:00.000Z";42742.1784059514;44135.3685087135;42528.9864452659;43949.1006867819;33499938688.54;831836978396.02;"2022-01-12T23:59:59.999Z"
"2022-01-11T00:00:00.000Z";"2022-01-11T23:59:59.999Z";"2022-01-11T20:08:00.000Z";"2022-01-11T14:37:00.000Z";41819.5069706213;43001.1571213205;41407.7538730793;42735.8541195077;26327648900.42;808834801011.1;"2022-01-11T23:59:59.999Z"
